domain,variable,scenario,region,year,value,unit,branch_leaf,branch_path
power,Generation,Regional Aspiration Scenario,Philippines,2040,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Philippines,2050,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Philippines,2060,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Singapore,2010,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Singapore,2020,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Singapore,2030,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Singapore,2040,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Singapore,2050,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Singapore,2060,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Thailand,2010,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Thailand,2020,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Thailand,2030,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Thailand,2040,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Thailand,2050,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Thailand,2060,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Vietnam,2010,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Vietnam,2020,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Vietnam,2030,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Vietnam,2040,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Vietnam,2050,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Vietnam,2060,0.0,TWh,Unmet Load_MYSR,Transformation\Centralized Electricity Generation\Processes\Unmet Load_MYSR
power,Generation,Regional Aspiration Scenario,Brunei,2010,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Brunei,2020,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Brunei,2030,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Brunei,2040,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Brunei,2050,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Brunei,2060,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Cambodia,2010,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Cambodia,2020,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Cambodia,2030,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Cambodia,2040,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Cambodia,2050,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Cambodia,2060,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Indonesia,2010,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Indonesia,2020,0.010434908670000003,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Indonesia,2030,8.355630248776196,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Indonesia,2040,15.53007024877622,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Indonesia,2050,10.4814775,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Indonesia,2060,10.715412500000001,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Laos,2010,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Laos,2020,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Laos,2030,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Laos,2040,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Laos,2050,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Laos,2060,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Malaysia,2010,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Malaysia,2020,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Malaysia,2030,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Malaysia,2040,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Malaysia,2050,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Malaysia,2060,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Myanmar,2010,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Myanmar,2020,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Myanmar,2030,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Myanmar,2040,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Myanmar,2050,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Myanmar,2060,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Philippines,2010,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Philippines,2020,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Philippines,2030,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Philippines,2040,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Philippines,2050,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Philippines,2060,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Singapore,2010,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Singapore,2020,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Singapore,2030,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Singapore,2040,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Singapore,2050,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Singapore,2060,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Thailand,2010,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Thailand,2020,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Thailand,2030,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Thailand,2040,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Thailand,2050,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Thailand,2060,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Vietnam,2010,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Vietnam,2020,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Vietnam,2030,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Vietnam,2040,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Vietnam,2050,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Vietnam,2060,0.0,TWh,Small Hydro_IDJW,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW
power,Generation,Regional Aspiration Scenario,Brunei,2010,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Brunei,2020,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Brunei,2030,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Brunei,2040,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Brunei,2050,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Brunei,2060,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Cambodia,2010,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Cambodia,2020,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Cambodia,2030,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Cambodia,2040,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Cambodia,2050,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Cambodia,2060,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Indonesia,2010,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Indonesia,2020,0.010434908670000003,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Indonesia,2030,8.928805682237995,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Indonesia,2040,16.099829282238012,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Indonesia,2050,23.156865671761157,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Indonesia,2060,24.700879271858227,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Laos,2010,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Laos,2020,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Laos,2030,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Laos,2040,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Laos,2050,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
power,Generation,Regional Aspiration Scenario,Laos,2060,0.0,TWh,Small Hydro_IDSA,Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA
