origin_region,destination_region,fuel,fuel_name_full,year,traded_PJ
Vietnam,Brunei,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2050,3.8114
Vietnam,Brunei,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2055,1.9656
Vietnam,Brunei,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2060,3.6404
Vietnam,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,0.3205
Vietnam,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,0.3962
Vietnam,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,32.6761
Vietnam,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,43.3417
Vietnam,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,86.7402
Vietnam,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,9.8976
Vietnam,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,1.1580
Vietnam,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,50.7215
Vietnam,Cambodia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,-0.0000
Vietnam,Cambodia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2035,1.1753
Vietnam,Cambodia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2040,1.8472
Vietnam,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,26.3730
Vietnam,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,70.4500
Vietnam,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,69.6961
Vietnam,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,5.3668
Vietnam,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,206.6754
Vietnam,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,287.4966
Vietnam,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,118.8416
Vietnam,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,68.6765
Vietnam,Indonesia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2040,-0.0000
Vietnam,Indonesia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2050,-0.0000
Vietnam,Indonesia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2055,0.0000
Vietnam,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,1.1795
Vietnam,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,0.7158
Vietnam,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,0.6564
Vietnam,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,0.7692
Vietnam,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,64.2298
Vietnam,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,1.1651
Vietnam,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,4.7532
Vietnam,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,4.6144
Vietnam,Laos,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2025,0.0000
Vietnam,Laos,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2030,-0.0000
Vietnam,Laos,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2035,-0.0000
Vietnam,Laos,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2050,-0.0000
Vietnam,Laos,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2025,0.0610
Vietnam,Laos,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2030,0.2902
Vietnam,Laos,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2035,0.9734
Vietnam,Laos,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2040,1.0729
Vietnam,Laos,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2045,1.1989
Vietnam,Malaysia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,5.6107
Vietnam,Malaysia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,12.5584
Vietnam,Malaysia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,0.8864
Vietnam,Malaysia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,4.2317
Vietnam,Malaysia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,11.5682
Vietnam,Malaysia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,7.1577
Vietnam,Malaysia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,59.2298
Vietnam,Malaysia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,9.6303
Vietnam,Malaysia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2030,-0.0000
Vietnam,Malaysia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2040,0.0004
Vietnam,Malaysia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2045,0.0004
Vietnam,Malaysia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2050,-0.0000
Vietnam,Malaysia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,-0.0000
Vietnam,Malaysia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2025,0.0286
Vietnam,Malaysia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2030,0.7898
Vietnam,Malaysia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2035,0.6232
Vietnam,Malaysia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2040,2.5785
Vietnam,Malaysia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2045,5.2579
Vietnam,Malaysia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2050,8.9193
Vietnam,Malaysia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2055,14.8251
Vietnam,Malaysia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2060,19.0575
Vietnam,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,2.4678
Vietnam,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,16.5213
Vietnam,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,0.6941
Vietnam,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,37.8174
Vietnam,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,5.2838
Vietnam,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,0.1434
Vietnam,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,2.3663
Vietnam,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,15.1509
Vietnam,Myanmar,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2025,-0.0000
Vietnam,Myanmar,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2055,0.0004
Vietnam,Myanmar,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2025,0.0720
Vietnam,Myanmar,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2030,0.2345
Vietnam,Myanmar,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2035,0.4498
Vietnam,Myanmar,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2045,3.7350
Vietnam,Myanmar,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2055,2.7235
Vietnam,Myanmar,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2060,3.6404
Vietnam,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,0.8304
Vietnam,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,3.8026
Vietnam,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,27.6161
Vietnam,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,2.4494
Vietnam,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,3.3506
Vietnam,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,46.7485
Vietnam,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,4.2659
Vietnam,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,10.9593
Vietnam,Philippines,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2025,0.0004
Vietnam,Philippines,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2050,-0.0000
Vietnam,Philippines,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,-0.0000
Vietnam,Philippines,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2030,0.2902
Vietnam,Philippines,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2035,1.4231
Vietnam,Philippines,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2045,0.8693
Vietnam,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,0.2789
Vietnam,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,5.0738
Vietnam,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,24.4992
Vietnam,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,8.3219
Vietnam,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,1.6307
Vietnam,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,2.0964
Vietnam,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,10.4936
Vietnam,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,38.7514
Vietnam,Singapore,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2025,-0.0000
Vietnam,Singapore,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2030,-0.0000
Vietnam,Singapore,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2050,0.0000
Vietnam,Singapore,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,-0.0000
Vietnam,Singapore,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2025,0.0610
Vietnam,Singapore,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2030,0.3249
Vietnam,Singapore,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2055,3.6262
Vietnam,Singapore,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2060,3.6404
Vietnam,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,3.0031
Vietnam,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,0.4333
Vietnam,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,28.7752
Vietnam,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,17.4215
Vietnam,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,33.9608
Vietnam,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,11.3031
Vietnam,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,17.5969
Vietnam,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,48.2103
Vietnam,Thailand,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2025,-0.0000
Vietnam,Thailand,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2030,0.0000
Vietnam,Thailand,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2035,0.0000
Vietnam,Thailand,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2040,-0.0000
Vietnam,Thailand,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2050,-0.0000
Vietnam,Thailand,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,0.0004
Vietnam,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2025,0.2552
Vietnam,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2030,0.3249
Vietnam,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2035,3.9953
Vietnam,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2040,6.1990
Vietnam,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2045,0.8693
Vietnam,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2050,4.8324
Vietnam,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2055,5.5826
Vietnam,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2060,5.3049
Vietnam,Timor Leste,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2025,-0.0000
Vietnam,Timor Leste,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2035,-0.0000
Vietnam,Timor Leste,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2045,-0.0000
Vietnam,Timor Leste,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,-0.0000
