domain,scenario,scenario_code,sector,subsector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,fuel_resolved,path_repaired,branch_leaf,branch_path
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2045,124642.785748,GWh,448.714029,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2046,129855.297136,GWh,467.47907,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2047,134962.85087,GWh,485.866263,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2048,139958.888215,GWh,503.851998,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2049,144838.444995,GWh,521.418402,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2050,149049.284271,GWh,536.577423,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2051,153255.378348,GWh,551.719362,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2052,157454.80648,GWh,566.837303,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2053,161645.622058,GWh,581.924239,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2054,165825.887156,GWh,596.973194,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2055,169993.696728,GWh,611.977308,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2056,174147.195845,GWh,626.929905,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2057,178284.592174,GWh,641.824532,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2058,182404.165157,GWh,656.654995,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2059,186504.272853,GWh,671.415382,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2060,190583.357066,GWh,686.100085,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2024,9.525518,GWh,0.034292,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2025,19.051036,GWh,0.068584,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2026,28.576554,GWh,0.102876,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2027,38.102073,GWh,0.137167,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2028,47.627591,GWh,0.171459,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2029,57.153109,GWh,0.205751,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2030,66.678627,GWh,0.240043,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2031,85.502872,GWh,0.30781,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2032,110.685516,GWh,0.398468,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2033,139.910043,GWh,0.503676,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2034,178.41471,GWh,0.642293,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2035,222.751869,GWh,0.801907,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2036,280.3824,GWh,1.009377,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2037,350.716104,GWh,1.262578,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2038,436.111636,GWh,1.570002,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2039,545.523069,GWh,1.963883,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2040,670.626286,GWh,2.414255,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2041,828.798597,GWh,2.983675,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2042,1018.226364,GWh,3.665615,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2043,1243.847066,GWh,4.477849,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2044,1511.128699,GWh,5.440063,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2045,1826.075574,GWh,6.573872,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2046,2195.225596,GWh,7.902812,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2047,2646.114316,GWh,9.526012,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2048,3171.482488,GWh,11.417337,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2049,3753.54156,GWh,13.51275,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2050,4450.850583,GWh,16.023062,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2051,5257.965956,GWh,18.928677,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2052,6187.7243,GWh,22.275807,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2053,7253.559843,GWh,26.112815,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2054,8469.365726,GWh,30.489717,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2055,9849.330023,GWh,35.457588,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2056,11407.74989,GWh,41.0679,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2057,13158.828553,GWh,47.371783,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2058,15116.460844,GWh,54.419259,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2059,17294.013717,GWh,62.258449,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2060,19704.108483,GWh,70.934791,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2023,1712.875671,GWh,6.166352,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2024,2394.152369,GWh,8.618949,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2025,3075.429067,GWh,11.071545,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2026,3756.705765,GWh,13.524141,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2027,4437.982463,GWh,15.976737,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2028,5119.259161,GWh,18.429333,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2029,5800.535859,GWh,20.881929,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2030,6481.812557,GWh,23.334525,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2031,7460.844132,GWh,26.859039,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2032,8411.174347,GWh,30.280228,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2033,9328.177751,GWh,33.58144,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2034,10213.30147,GWh,36.767885,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2035,11067.30085,GWh,39.842283,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2036,11890.213603,GWh,42.804769,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2037,12689.808996,GWh,45.683312,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2038,13463.772906,GWh,48.469582,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2039,14210.844971,GWh,51.159042,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2040,14923.759472,GWh,53.725534,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2041,15609.356706,GWh,56.193684,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2042,16265.622852,GWh,58.556242,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2043,16897.92558,GWh,60.832532,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2044,17493.366689,GWh,62.97612,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2045,18062.34285,GWh,65.024434,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2046,18604.839089,GWh,66.977421,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2047,19108.053998,GWh,68.788994,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2048,19599.342849,GWh,70.557634,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2049,20053.65175,GWh,72.193146,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2050,20476.780495,GWh,73.71641,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2051,20874.314058,GWh,75.147531,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2052,21246.879051,GWh,76.488765,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Regional Aspiration Scenario,RAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2053,21595.207256,GWh,77.742746,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
