ams,branch,variable,expression,unit,fuel,source,note,src_csv,data_confidence,scenario
Vietnam,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice,Activity Level,"Interp(2023, 0, 2024, 1.1112, 2025, 2.7073, 2026, 4.9046, 2027, 7.7596, 2028, 11.2025, 2029, 15, 2030, 18.7975, 2031, 22.2404, 2032, 25.0954, 2033, 27.2927, 2034, 28.8888, 2035, 30, 2036, 30, 2037, 30, 2038, 30, 2039, 30, 2040, 30, 2041, 30, 2042, 30, 2043, 30, 2044, 30, 2045, 30, 2046, 30, 2047, 30, 2048, 30, 2049, 30, 2050, 30, 2051, 30, 2052, 30, 2053, 30, 2054, 30, 2055, 30, 2056, 30, 2057, 30, 2058, 30, 2059, 30, 2060, 30)",Share,,forced efficiency-mix (proposed; scenario-design-owned); ref_curves,B7 tech share on leaf Activity Level (R1; CFS_ is inert); curve=blend_shares; source_tier=proposed-scenario; Remainder(100) leaf for this scenario = Efficient (not written),comm/fuel_shares.csv,TEAM_AUTHORED,Regional Aspiration Scenario
Vietnam,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Current Sales_Average,Activity Level,0,Share,,forced efficiency-mix (proposed; scenario-design-owned); ref_curves,B7 tech share on leaf Activity Level (R1; CFS_ is inert); curve=frozen; source_tier=proposed-scenario; Remainder(100) leaf for this scenario = Current Stock_Average (not written),comm/fuel_shares.csv,TEAM_AUTHORED,Baseline Simulation
Vietnam,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Current Sales_Average,Activity Level,"Interp(2023, 0, 2024, 0.3704, 2025, 0.9024, 2026, 1.6349, 2027, 2.5865, 2028, 3.7342, 2029, 5, 2030, 6.2658, 2031, 7.4135, 2032, 8.3651, 2033, 9.0976, 2034, 9.6296, 2035, 10, 2036, 10, 2037, 10, 2038, 10, 2039, 10, 2040, 10, 2041, 10, 2042, 10, 2043, 10, 2044, 10, 2045, 10, 2046, 10, 2047, 10, 2048, 10, 2049, 10, 2050, 10, 2051, 10, 2052, 10, 2053, 10, 2054, 10, 2055, 10, 2056, 10, 2057, 10, 2058, 10, 2059, 10, 2060, 10)",Share,,forced efficiency-mix (proposed; scenario-design-owned); ref_curves,B7 tech share on leaf Activity Level (R1; CFS_ is inert); curve=blend_shares; source_tier=proposed-scenario; Remainder(100) leaf for this scenario = Efficient (not written),comm/fuel_shares.csv,TEAM_AUTHORED,Regional Aspiration Scenario
Vietnam,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Current Stock_Average,Activity Level,"Interp(2023, 100, 2024, 98.3916, 2025, 96.3426, 2026, 93.7777, 2027, 90.6371, 2028, 86.8936, 2029, 82.5718, 2030, 77.7628, 2031, 72.6262, 2032, 67.3738, 2033, 62.2372, 2034, 57.4282, 2035, 53.1064, 2036, 49.3629, 2037, 46.2223, 2038, 43.6574, 2039, 41.6084, 2040, 40, 2041, 40, 2042, 40, 2043, 40, 2044, 40, 2045, 40, 2046, 40, 2047, 40, 2048, 40, 2049, 40, 2050, 40, 2051, 40, 2052, 40, 2053, 40, 2054, 40, 2055, 40, 2056, 40, 2057, 40, 2058, 40, 2059, 40, 2060, 40)",Share,,forced efficiency-mix (proposed; scenario-design-owned); ref_curves,B7 tech share on leaf Activity Level (R1; CFS_ is inert); curve=blend_shares; source_tier=proposed-scenario; Remainder(100) leaf for this scenario = Current Sales_Average (not written),comm/fuel_shares.csv,TEAM_AUTHORED,AMS Target Scenario
Vietnam,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Current Stock_Average,Activity Level,"Interp(2023, 100, 2024, 97.0367, 2025, 92.7805, 2026, 86.921, 2027, 79.3077, 2028, 70.1265, 2029, 60, 2030, 49.8735, 2031, 40.6923, 2032, 33.079, 2033, 27.2195, 2034, 22.9633, 2035, 20, 2036, 20, 2037, 20, 2038, 20, 2039, 20, 2040, 20, 2041, 20, 2042, 20, 2043, 20, 2044, 20, 2045, 20, 2046, 20, 2047, 20, 2048, 20, 2049, 20, 2050, 20, 2051, 20, 2052, 20, 2053, 20, 2054, 20, 2055, 20, 2056, 20, 2057, 20, 2058, 20, 2059, 20, 2060, 20)",Share,,forced efficiency-mix (proposed; scenario-design-owned); ref_curves,B7 tech share on leaf Activity Level (R1; CFS_ is inert); curve=blend_shares; source_tier=proposed-scenario; Remainder(100) leaf for this scenario = Efficient (not written),comm/fuel_shares.csv,TEAM_AUTHORED,Regional Aspiration Scenario
Vietnam,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient,Activity Level,"Interp(2023, 0, 2024, 0.8042, 2025, 1.8287, 2026, 3.1111, 2027, 4.6814, 2028, 6.5532, 2029, 8.7141, 2030, 11.1186, 2031, 13.6869, 2032, 16.3131, 2033, 18.8814, 2034, 21.2859, 2035, 23.4468, 2036, 25.3186, 2037, 26.8889, 2038, 28.1713, 2039, 29.1958, 2040, 30, 2041, 30, 2042, 30, 2043, 30, 2044, 30, 2045, 30, 2046, 30, 2047, 30, 2048, 30, 2049, 30, 2050, 30, 2051, 30, 2052, 30, 2053, 30, 2054, 30, 2055, 30, 2056, 30, 2057, 30, 2058, 30, 2059, 30, 2060, 30)",Share,,forced efficiency-mix (proposed; scenario-design-owned); ref_curves,B7 tech share on leaf Activity Level (R1; CFS_ is inert); curve=blend_shares; source_tier=proposed-scenario; Remainder(100) leaf for this scenario = Current Sales_Average (not written),comm/fuel_shares.csv,TEAM_AUTHORED,AMS Target Scenario
Vietnam,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient,Activity Level,0,Share,,forced efficiency-mix (proposed; scenario-design-owned); ref_curves,B7 tech share on leaf Activity Level (R1; CFS_ is inert); curve=frozen; source_tier=proposed-scenario; Remainder(100) leaf for this scenario = Current Stock_Average (not written),comm/fuel_shares.csv,TEAM_AUTHORED,Baseline Simulation
Vietnam,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Activity Level,"Interp(2023, 0, 2024, 1.0722, 2025, 2.4383, 2026, 4.1482, 2027, 6.2419, 2028, 8.7376, 2029, 11.6188, 2030, 14.8248, 2031, 18.2492, 2032, 21.7508, 2033, 25.1752, 2034, 28.3812, 2035, 31.2624, 2036, 33.7581, 2037, 35.8518, 2038, 37.5617, 2039, 38.9278, 2040, 40, 2041, 40, 2042, 40, 2043, 40, 2044, 40, 2045, 40, 2046, 40, 2047, 40, 2048, 40, 2049, 40, 2050, 40, 2051, 40, 2052, 40, 2053, 40, 2054, 40, 2055, 40, 2056, 40, 2057, 40, 2058, 40, 2059, 40, 2060, 40)",Share,,forced efficiency-mix (proposed; scenario-design-owned); ref_curves,B7 tech share on leaf Activity Level (R1; CFS_ is inert); curve=logistic_transition; source_tier=proposed-scenario; Remainder(100) leaf for this scenario = Existing (not written),comm/fuel_shares.csv,TEAM_AUTHORED,AMS Target Scenario
Vietnam,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Activity Level,0,Share,,forced efficiency-mix (proposed; scenario-design-owned); ref_curves,B7 tech share on leaf Activity Level (R1; CFS_ is inert); curve=frozen; source_tier=proposed-scenario; Remainder(100) leaf for this scenario = Existing (not written),comm/fuel_shares.csv,TEAM_AUTHORED,Baseline Simulation
Vietnam,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Activity Level,"Interp(2023, 0, 2024, 2.5929, 2025, 6.3171, 2026, 11.4441, 2027, 18.1058, 2028, 26.1393, 2029, 35, 2030, 43.8607, 2031, 51.8942, 2032, 58.5559, 2033, 63.6829, 2034, 67.4071, 2035, 70, 2036, 70, 2037, 70, 2038, 70, 2039, 70, 2040, 70, 2041, 70, 2042, 70, 2043, 70, 2044, 70, 2045, 70, 2046, 70, 2047, 70, 2048, 70, 2049, 70, 2050, 70, 2051, 70, 2052, 70, 2053, 70, 2054, 70, 2055, 70, 2056, 70, 2057, 70, 2058, 70, 2059, 70, 2060, 70)",Share,,forced efficiency-mix (proposed; scenario-design-owned); ref_curves,B7 tech share on leaf Activity Level (R1; CFS_ is inert); curve=logistic_transition; source_tier=proposed-scenario; Remainder(100) leaf for this scenario = Existing (not written),comm/fuel_shares.csv,TEAM_AUTHORED,Regional Aspiration Scenario
Brunei,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Current Accounts
Brunei,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Baseline Simulation
Brunei,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,AMS Target Scenario
Brunei,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Regional Aspiration Scenario
Cambodia,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Current Accounts
Cambodia,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Baseline Simulation
Cambodia,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,AMS Target Scenario
Cambodia,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Regional Aspiration Scenario
Indonesia,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Current Accounts
Indonesia,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Baseline Simulation
Indonesia,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,AMS Target Scenario
Indonesia,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Regional Aspiration Scenario
Laos,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Current Accounts
Laos,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Baseline Simulation
Laos,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,AMS Target Scenario
Laos,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Regional Aspiration Scenario
Malaysia,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Current Accounts
Malaysia,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Baseline Simulation
Malaysia,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,AMS Target Scenario
Malaysia,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Regional Aspiration Scenario
Myanmar,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Current Accounts
Myanmar,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Baseline Simulation
Myanmar,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,AMS Target Scenario
Myanmar,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Regional Aspiration Scenario
Philippines,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Current Accounts
Philippines,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Baseline Simulation
Philippines,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,AMS Target Scenario
Philippines,Demand\Commercial\Other Commercial\End Use Projection\Refrigeration\Efficient,Final Energy Intensity,0.604 * Existing:Final Energy Intensity[kWh],Kilowatt-Hour,,team: efficient_existing_ratio = 0.604 (fuel_shares.csv),"R4: canon shape '0.7 * Existing:Final Energy Intensity[kWh]' preserved verbatim; coefficient 0.7 -> 0.604 only | scenario made explicit 2026-07-22 (canon: invariant, authored in all 4)",comm/fuel_shares.csv,TEAM_AUTHORED,Regional Aspiration Scenario
