variable,scenario,energy_class,fuel,region,year,value,unit
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Myanmar,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Myanmar,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Myanmar,2030,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Myanmar,2040,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Myanmar,2050,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Myanmar,2060,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Philippines,2010,0.006587368128000001,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Philippines,2020,0.005104680768,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Philippines,2030,0.027406868020268305,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Philippines,2040,0.022734463760306155,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Philippines,2050,0.0031035729192408134,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Philippines,2060,0.0007525583286022173,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Singapore,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Singapore,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Singapore,2030,0.011434782450632808,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Singapore,2040,0.012786793465206087,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Singapore,2050,0.011187706493697755,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Singapore,2060,0.009250953480942658,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Thailand,2010,3.139526408399454e-05,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Thailand,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Thailand,2030,0.049878117904248225,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Thailand,2040,0.01943939106944799,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Thailand,2050,0.005295465812922566,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Thailand,2060,0.002206012506814491,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Vietnam,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Vietnam,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Vietnam,2030,0.47429121578919975,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Vietnam,2040,0.08355942125815993,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Vietnam,2050,0.003408909338054201,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Ethanol,Vietnam,2060,8.683898597424318e-06,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Brunei,2010,0.001590984,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Brunei,2020,-0.00725326560356874,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Brunei,2030,-0.05578659791999999,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Brunei,2040,-0.05578659791999999,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Brunei,2050,-0.05216349939955701,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Brunei,2060,-0.04901127252323445,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Cambodia,2010,0.01632852,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Cambodia,2020,0.03686558077287868,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Cambodia,2030,0.03270728160000003,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Cambodia,2040,0.032707281600000034,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Cambodia,2050,0.0327072816,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Cambodia,2060,0.032707281600000006,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Indonesia,2010,0.4229128548,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Indonesia,2020,0.9698554202394849,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Indonesia,2030,0.7192415797199989,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Indonesia,2040,0.7192415797199994,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Indonesia,2050,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Indonesia,2060,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Laos,2010,0.00605495016,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Laos,2020,0.015152807635843455,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Laos,2030,0.009535437000000004,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Laos,2040,0.009535436999999994,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Laos,2050,0.003969744006315869,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Laos,2060,5.148091311984425e-05,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Malaysia,2010,0.22901648727751212,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Malaysia,2020,0.21526139124000002,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Malaysia,2030,0.1478480497199998,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Malaysia,2040,0.14784804971999968,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Malaysia,2050,0.14784804972000026,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Malaysia,2060,0.12557404619298673,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Myanmar,2010,0.023251248981901222,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Myanmar,2020,0.09143799541199998,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Myanmar,2030,0.08436582032400548,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Myanmar,2040,0.08436582032400437,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Myanmar,2050,0.08436582032400379,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Myanmar,2060,0.08436582032400262,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Philippines,2010,0.064424385,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Philippines,2020,0.12476412791999998,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Philippines,2030,0.16050516479999982,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Philippines,2040,0.16050516479999996,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Philippines,2050,0.02206090072448134,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Philippines,2060,-0.0010935921600000002,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Singapore,2010,-0.14730288953744233,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Singapore,2020,-0.07799616851239681,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Singapore,2030,-0.26455066868631183,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Singapore,2040,-0.26486410555704415,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Singapore,2050,-0.26536649107862936,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Singapore,2060,-0.2660217837787591,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Thailand,2010,-0.041951736,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Thailand,2020,0.003098232,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Thailand,2030,-0.04257975600000006,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Thailand,2040,-0.05631246,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Thailand,2050,-0.05631246,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Thailand,2060,-0.05631246,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Vietnam,2010,0.076157892,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Vietnam,2020,0.2901027565060362,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Vietnam,2030,0.075613608,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Vietnam,2040,0.07561360800000047,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Vietnam,2050,-0.008750412,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Gasoline,Vietnam,2060,-0.008750412,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Brunei,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Brunei,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Brunei,2030,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Brunei,2040,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Brunei,2050,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Brunei,2060,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Cambodia,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Cambodia,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Cambodia,2030,2.417291038487054e-06,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Cambodia,2040,1.3130037367482909e-06,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Cambodia,2050,1.5431530014956727e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Cambodia,2060,4.14517615052219e-08,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Indonesia,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Indonesia,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Indonesia,2030,4.3829974863830476e-06,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Indonesia,2040,4.018789643884362e-06,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Indonesia,2050,9.942338550279502e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Indonesia,2060,6.643869181586121e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Laos,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Laos,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Laos,2030,1.3481476425033786e-06,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Laos,2040,7.546318662393771e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Laos,2050,1.3989658909445208e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Laos,2060,8.70754332402804e-08,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Malaysia,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Malaysia,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Malaysia,2030,2.717864975038456e-06,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Malaysia,2040,1.6665489211966027e-06,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Malaysia,2050,2.3501460240835766e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Malaysia,2060,8.585975901869673e-08,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Myanmar,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Myanmar,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Myanmar,2030,2.0865021580555904e-08,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Myanmar,2040,2.0869630132773197e-08,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Myanmar,2050,2.2037343349168273e-08,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Myanmar,2060,2.8927011843354143e-08,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Philippines,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Philippines,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Philippines,2030,3.9516863681097654e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Philippines,2040,2.5531943694450035e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Philippines,2050,3.1290198419148213e-08,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Philippines,2060,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Singapore,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Singapore,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Singapore,2030,4.4064127013106285e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Singapore,2040,4.963707818085513e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Singapore,2050,5.410867629435457e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Singapore,2060,5.988319006288976e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Thailand,2010,0.2682482759999838,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Thailand,2020,0.2874238199997386,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Thailand,2030,1.863167441986115e-06,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Thailand,2040,1.1097869829362282e-06,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Thailand,2050,1.3146301024733185e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Thailand,2060,3.269602873810564e-08,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Vietnam,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Vietnam,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Vietnam,2030,1.8530167709627698e-06,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Vietnam,2040,1.2195494827348994e-06,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Vietnam,2050,1.6533772021290955e-07,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hard Coal Briquettes,Vietnam,2060,6.206663111547236e-08,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hydrogen,Brunei,2010,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hydrogen,Brunei,2020,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hydrogen,Brunei,2030,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hydrogen,Brunei,2040,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hydrogen,Brunei,2050,0.0,Billion Gigajoules
Primary Supply,Regional Aspiration Scenario,Secondary,Hydrogen,Brunei,2060,0.0,Billion Gigajoules
