branch_path,variable,scenario,region,scale,units,per,expression
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Node,AMS Target Scenario,Indonesia,,ID,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Node,Baseline Simulation,Indonesia,,ID,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Node,Current Accounts,Indonesia,,ID,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Node,Regional Aspiration Scenario,Indonesia,,ID,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Optimized New Capacity,Regional Aspiration Scenario,Indonesia,,Megawatt,,"Data(2060, 8089.1) ?Optimized on 07/02/2026 11:41 (NEMO/CPLEX)"
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Process Efficiency,AMS Target Scenario,Indonesia,,Percent,,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Process Efficiency,Baseline Simulation,Indonesia,,Percent,,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Process Efficiency,Current Accounts,Indonesia,,Percent,,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Process Efficiency,Regional Aspiration Scenario,Indonesia,,Percent,,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Process Share,AMS Target Scenario,Indonesia,%,Share,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Process Share,Baseline Simulation,Indonesia,%,Share,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Process Share,Current Accounts,Indonesia,%,Share,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Real Investment Cost,AMS Target Scenario,Indonesia,Million,USD,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Real Investment Cost,Baseline Simulation,Indonesia,Million,USD,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Real Investment Cost,Current Accounts,Indonesia,Million,USD,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Real Investment Cost,Regional Aspiration Scenario,Indonesia,Million,USD,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Renewable Qualified,Regional Aspiration Scenario,Indonesia,,Percent,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Salvage Value,AMS Target Scenario,Indonesia,Thousand,U.S. Dollar,Megawatt,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Salvage Value,Baseline Simulation,Indonesia,Thousand,U.S. Dollar,Megawatt,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Salvage Value,Current Accounts,Indonesia,Thousand,U.S. Dollar,Megawatt,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Salvage Value,Regional Aspiration Scenario,Indonesia,Thousand,U.S. Dollar,Megawatt,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Seasonal Storage Carryover,Current Accounts,Indonesia,,Yes/No,,No
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Starting Charge,Current Accounts,Indonesia,%,Share,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Stranded Cost,AMS Target Scenario,Indonesia,,U.S. Dollar,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Stranded Cost,Baseline Simulation,Indonesia,,U.S. Dollar,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Stranded Cost,Current Accounts,Indonesia,,U.S. Dollar,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Stranded Cost,Regional Aspiration Scenario,Indonesia,,U.S. Dollar,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Variable OM Cost,AMS Target Scenario,Indonesia,,U.S. Dollar,Megawatt-Hour,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Variable OM Cost,Baseline Simulation,Indonesia,,U.S. Dollar,Megawatt-Hour,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Variable OM Cost,Current Accounts,Indonesia,,U.S. Dollar,Megawatt-Hour,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Variable OM Cost,Regional Aspiration Scenario,Indonesia,,U.S. Dollar,Megawatt-Hour,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Feedstock Fuels\Small Hydro,Feedstock Fuel Share,AMS Target Scenario,Indonesia,,U.S. Dollar,Gigajoule,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Feedstock Fuels\Small Hydro,Feedstock Fuel Share,Baseline Simulation,Indonesia,,U.S. Dollar,Gigajoule,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Feedstock Fuels\Small Hydro,Feedstock Fuel Share,Current Accounts,Indonesia,,U.S. Dollar,Gigajoule,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Feedstock Fuels\Small Hydro,Feedstock Fuel Share,Regional Aspiration Scenario,Indonesia,,U.S. Dollar,Gigajoule,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Feedstock Fuels\Small Hydro,Fuel Cost,AMS Target Scenario,Indonesia,,U.S. Dollar,Gigajoule,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Feedstock Fuels\Small Hydro,Fuel Cost,Baseline Simulation,Indonesia,,U.S. Dollar,Gigajoule,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Feedstock Fuels\Small Hydro,Fuel Cost,Current Accounts,Indonesia,,U.S. Dollar,Gigajoule,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Feedstock Fuels\Small Hydro,Fuel Cost,Regional Aspiration Scenario,Indonesia,,U.S. Dollar,Gigajoule,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Feedstock Fuels\Small Hydro,Fuel Source,Regional Aspiration Scenario,Indonesia,,U.S. Dollar,Gigajoule,SourceBelow
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Transmission Nodes\Indonesia,Nodal Distribution,Regional Aspiration Scenario,Indonesia,,Percent,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Transmission Nodes\Indonesia Borneo,Nodal Distribution,Regional Aspiration Scenario,Indonesia,,Percent,,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Transmission Nodes\Indonesia East,Nodal Distribution,Regional Aspiration Scenario,Indonesia,,Percent,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Transmission Nodes\Indonesia Jamali,Nodal Distribution,Regional Aspiration Scenario,Indonesia,,Percent,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA\Transmission Nodes\Indonesia Sumatra,Nodal Distribution,Regional Aspiration Scenario,Indonesia,,Percent,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Annual Storage Carryover,Current Accounts,Indonesia,,Yes/No,,No
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,AMS Target Scenario,Indonesia,,MW,,"Add(2025, 48.3, 2026, 27.9, 2027, 149.3, 2028, 71.8, 2029, 55.4, 2030, 44.6, 2031, 6.8, 2032, 0.3, 2033, 0.3)"
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Current Accounts,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Additions,Regional Aspiration Scenario,Indonesia,,MW,,"Add(2025, 48.3, 2026, 27.9, 2027, 149.3, 2028, 71.8, 2029, 55.4, 2030, 44.6, 2031, 6.8, 2032, 0.3, 2033, 0.3)"
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Credit,AMS Target Scenario,Indonesia,,Percent,,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Credit,Baseline Simulation,Indonesia,,Percent,,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Credit,Current Accounts,Indonesia,,Percent,,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Credit,Regional Aspiration Scenario,Indonesia,,Percent,,100
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,Current Accounts,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capacity Retirement,Regional Aspiration Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capital Cost,AMS Target Scenario,Indonesia,Thousand,U.S. Dollar,Megawatt,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capital Cost,Baseline Simulation,Indonesia,Thousand,U.S. Dollar,Megawatt,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capital Cost,Current Accounts,Indonesia,Thousand,U.S. Dollar,Megawatt,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Capital Cost,Regional Aspiration Scenario,Indonesia,Thousand,U.S. Dollar,Megawatt,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Dispatch Rule,AMS Target Scenario,Indonesia,,None,,PercentShare
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Dispatch Rule,Baseline Simulation,Indonesia,,None,,PercentShare
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Dispatch Rule,Current Accounts,Indonesia,,None,,PercentShare
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Dispatchable,Current Accounts,Indonesia,,Yes/No,,Yes
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Endogenous Capacity,AMS Target Scenario,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Endogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Endogenous Capacity,Current Accounts,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Existing Capacity,AMS Target Scenario,Indonesia,,MW,,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 114.5669249, 2019, 128.3773194, 2020, 179.57, 2021, 252.66, 2022, 292.27, 2023, 400.5162931, 2024, 419.607777, FirstScenarioYear, 0)"
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Existing Capacity,Baseline Simulation,Indonesia,,MW,,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 114.5669249, 2019, 128.3773194, 2020, 179.57, 2021, 252.66, 2022, 292.27, 2023, 400.5162931, 2024, 419.607777, FirstScenarioYear, 0)"
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Existing Capacity,Current Accounts,Indonesia,,MW,,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 114.5669249, 2019, 128.3773194, 2020, 179.57, 2021, 252.66, 2022, 292.27, 2023, 400.5162931, 2024, 419.607777, FirstScenarioYear, 0)"
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Existing Capacity,Regional Aspiration Scenario,Indonesia,,MW,,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 114.5669249, 2019, 128.3773194, 2020, 179.57, 2021, 252.66, 2022, 292.27, 2023, 400.5162931, 2024, 419.607777, FirstScenarioYear, 0)"
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,AMS Target Scenario,Indonesia,,Megawatt,,Existing Capacity[MW] + Capacity Additions[MW] - Capacity Retirement[MW]
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,Existing Capacity[MW] + Capacity Additions[MW] - Capacity Retirement[MW]
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Current Accounts,Indonesia,,Megawatt,,Existing Capacity[MW] + Capacity Additions[MW]
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Regional Aspiration Scenario,Indonesia,,Megawatt,,Existing Capacity[MW] + Capacity Additions[MW] - Capacity Retirement[MW]
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,First Simulation Year,AMS Target Scenario,Indonesia,,Years,,FirstScenarioYear
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,First Simulation Year,Baseline Simulation,Indonesia,,Years,,FirstScenarioYear
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,First Simulation Year,Current Accounts,Indonesia,,Years,,FirstScenarioYear
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Fixed OM Cost,AMS Target Scenario,Indonesia,Thousand,U.S. Dollar,Megawatt,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Fixed OM Cost,Baseline Simulation,Indonesia,Thousand,U.S. Dollar,Megawatt,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Fixed OM Cost,Current Accounts,Indonesia,Thousand,U.S. Dollar,Megawatt,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Fixed OM Cost,Regional Aspiration Scenario,Indonesia,Thousand,U.S. Dollar,Megawatt,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Full Load Hours,AMS Target Scenario,Indonesia,,Hours,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Full Load Hours,Baseline Simulation,Indonesia,,Hours,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Full Load Hours,Current Accounts,Indonesia,,Hours,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Full Load Hours,Regional Aspiration Scenario,Indonesia,,Hours,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Historical Capacity Factor,AMS Target Scenario,Indonesia,,percentage,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Historical Capacity Factor,Baseline Simulation,Indonesia,,percentage,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Historical Capacity Factor,Current Accounts,Indonesia,,percentage,,"Min(Historical Production[GWh] / (Exogenous Capacity[MW] / 1000 * 8760) * 100, 100)"
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Historical Capacity Factor,Regional Aspiration Scenario,Indonesia,,percentage,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Historical Production,AMS Target Scenario,Indonesia,,Gigawatt-Hour,,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 8.068582955, 2019, 12.09951252, 2020, 10.43490867, 2021, 42.27676815, 2022, 47.62177986, 2023, 0, 2024, 54.01873536, FirstScenarioYear, 0)"
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Historical Production,Baseline Simulation,Indonesia,,Gigawatt-Hour,,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 8.068582955, 2019, 12.09951252, 2020, 10.43490867, 2021, 42.27676815, 2022, 47.62177986, 2023, 0, 2024, 54.01873536, FirstScenarioYear, 0)"
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Historical Production,Current Accounts,Indonesia,,Gigawatt-Hour,,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 8.068582955, 2019, 12.09951252, 2020, 10.43490867, 2021, 42.27676815, 2022, 47.62177986, 2023, 0, 2024, 54.01873536, FirstScenarioYear, 0)"
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Hourly Storage Carryover,Current Accounts,Indonesia,,Yes/No,,Yes
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Interest Rate,AMS Target Scenario,Indonesia,,Percent,,DiscountRate
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Interest Rate,Baseline Simulation,Indonesia,,Percent,,DiscountRate
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Interest Rate,Current Accounts,Indonesia,,Percent,,DiscountRate
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Interest Rate,Regional Aspiration Scenario,Indonesia,,Percent,,DiscountRate
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Lifetime,AMS Target Scenario,Indonesia,,Years,,30
