ams,branch,branch_type,variable,year,value,unit,unit_source
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Existing Capacity,2030,315.0,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Existing Capacity,2035,315.0,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Existing Capacity,2040,315.0,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Existing Capacity,2045,315.0,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Existing Capacity,2050,315.0,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Existing Capacity,2055,315.0,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Existing Capacity,2060,315.0,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2025,5275011.611980002,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2030,6849348.910611706,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2035,8871949.314529369,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2040,10075921.733609462,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2045,4536968.989953758,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2050,5573392.407441937,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2055,2108705.4087194945,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Energy Generation,2060,3388712.210557414,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2025,9500587.185146043,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2030,13521903.941796103,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2035,16722606.285845872,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2040,18631977.38435012,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2045,8796134.190802809,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2050,6460503.366720913,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2055,3576973.1963689537,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Power Generation,2060,5041827.170236973,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2025,5588634.448537548,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2030,7274909.078547512,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2035,9493342.728286449,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2040,10795945.489048393,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2045,4550134.752692663,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2050,5591808.970433527,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2055,1445638.412367364,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Transformation Process,Curtailed Energy Production,2060,1709709.413471553,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Costs of Production,2025,25095449.209452633,Thousand U.S. Dollar,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2025,6078359.188705903,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2030,7876285.011416891,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2035,10605381.31119498,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2040,11941173.298649754,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2045,4627583.726948865,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2050,5659700.304730219,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2055,1612676.407943487,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Energy Generation,2060,1470062.795761294,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2025,8701075.350598456,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2030,13239037.344976554,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2035,16352809.567927303,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2040,17875848.157840054,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2045,9799008.152526524,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2050,7060779.60410559,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2055,2875127.3612948223,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Power Generation,2060,2578398.8576112706,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2025,6234563.414643509,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2030,8194506.949790422,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2035,11343022.878948702,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2040,12848000.409500953,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2045,5302380.716298642,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2050,6450832.032815492,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2055,1581421.0485210242,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Steam,Transformation Process,Curtailed Energy Production,2060,1364154.834093491,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2025,4237540.760931251,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2030,5213547.1641697185,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2035,7546557.034367468,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2040,8360444.274291455,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2045,5284646.201103345,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2050,6423003.712012298,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2055,1447882.2847379926,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Energy Generation,2060,1138611.3669412443,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2025,5845563.662500262,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2030,9622835.647177957,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2035,11586655.292783104,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2040,12546932.626806553,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2045,9626491.401259692,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2050,6492248.7788941935,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2055,2533368.1974532767,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2060,1938219.0962131629,Megawatt,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2025,3627816.397951038,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2030,4331444.525897338,Gigajoule,inferred
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2035,6497028.71117628,Gigajoule,inferred
